,id,campaign_id,coupon_id,customer_id,redemption_status,campaign_type,start_date,end_date,campaign_type_X,campaign_type_Y,campaign_duration_days,age_range,marital_status,rented,family_size,no_of_children,income_bracket,age_range_18-25,age_range_26-35,age_range_36-45,age_range_46-55,age_range_56-70,age_range_70+,marital_status_Married,marital_status_Single,has_demographics,n_category_matches,n_brand_matches,coupon_relevance_ratio,n_transactions,total_spend,avg_spend,coupon_usage_rate,coupon_discount_ratio
101,165,13,171,644,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,412,299,1.2584070796460176,565,36838.96,65.20169911504425,0.0053097345132743,0.001450366677018
102,167,13,1056,526,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,244,0,0.264929424538545,921,101433.59,110.13419109663408,0.019543973941368,0.0074621237402718
103,169,13,890,745,0,X,2013-05-19,2013-07-05,1,0,47,36-45,Married,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,666,4,0.7135250266240681,939,121162.1,129.03312034078806,0.0031948881789137,0.0005292083910727
104,170,13,920,1136,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1357,8,0.7651345291479821,1784,203798.51,114.23683295964126,0.0639013452914798,0.0181840878031934
105,171,5,279,1491,0,Y,2013-01-12,2013-02-15,0,1,34,26-35,Married,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,58,3,0.1215139442231075,502,57540.28,114.6220717131474,0.0,-0.0
106,172,30,948,1534,0,X,2012-11-19,2013-01-04,1,0,46,36-45,Married,0.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,677,0,0.7074190177638453,957,95037.88,99.30812957157784,0.0240334378265412,0.0071390481353329
107,176,8,383,80,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,811,0,0.6931623931623931,1170,196052.82,167.56651282051283,0.0111111111111111,0.0048546100994619
108,179,26,368,1174,0,X,2012-08-12,2012-09-21,1,0,40,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,125,39,0.8864864864864865,185,16321.75,88.22567567567567,0.0,-0.0
109,180,12,107,879,0,Y,2013-04-22,2013-05-24,0,1,32,46-55,Single,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,629,158,0.8444206008583691,932,90444.63,97.04359442060088,0.0375536480686695,0.0083452162942122
110,181,9,19,608,0,Y,2013-03-11,2013-04-12,0,1,32,26-35,Married,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,230,0.2543668122270742,916,97334.87,106.2607751091703,0.0141921397379912,0.0039850055791927
111,182,9,19,755,0,Y,2013-03-11,2013-04-12,0,1,32,36-45,Married,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,13,188,0.2131495227995758,943,106886.81,113.34762460233296,0.0116648992576882,0.009524187315535
112,183,29,800,1099,0,Y,2012-10-08,2012-11-30,0,1,53,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135,6,0.6294642857142857,224,38030.26,169.77794642857145,0.0625,0.0091319386194046
113,184,13,420,1118,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31,1,0.0631163708086785,507,47987.68,94.65025641025642,0.019723865877712,0.0078678527488722
114,186,13,756,582,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,315,0,0.7855361596009975,401,42975.33,107.17039900249377,0.0,-0.0
115,187,12,783,686,0,Y,2013-04-22,2013-05-24,0,1,32,26-35,Married,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,240,4,0.5622119815668203,434,62986.99,145.1313133640553,0.0,-0.0
116,188,7,687,441,0,Y,2013-02-02,2013-03-08,0,1,34,70+,Single,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,109,24,0.2670682730923694,498,75236.17,151.0766465863454,0.0080321285140562,0.0021541500584094
117,192,11,913,666,0,Y,2013-04-22,2013-06-07,0,1,46,26-35,Married,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,882,3,0.7557643040136636,1171,113253.34,96.71506404782237,0.0,-0.0
118,193,8,725,1233,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,301,7,0.8725212464589235,353,29040.1,82.26657223796033,0.0,-0.0
119,194,13,483,434,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,602,0,0.7757731958762887,776,67769.25,87.33150773195877,0.0025773195876288,0.0018396249036251
120,195,8,674,1369,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,373,0,0.7173076923076923,520,50884.05,97.85394230769232,0.0576923076923076,0.0137058665731206
121,196,13,275,1303,0,X,2013-05-19,2013-07-05,1,0,47,56-70,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,22,0,0.0377358490566037,583,43623.54,74.82596912521441,0.0205831903945111,0.0074711955976062
122,197,9,788,155,0,Y,2013-03-11,2013-04-12,0,1,32,70+,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,482,32,0.6299019607843137,816,117000.72,143.38323529411764,0.0122549019607843,0.0021310125271023
123,198,13,170,736,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,245,0.3713450292397661,684,83575.4,122.18625730994152,0.0014619883040935,0.0010655049213045
124,200,8,14,1410,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,3.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,285,2,0.7416020671834626,387,50438.68,130.33250645994832,0.0025839793281653,0.0005650425427469
125,202,13,1083,607,0,X,2013-05-19,2013-07-05,1,0,47,70+,Single,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,424,0,0.7477954144620811,567,50240.65,88.60784832451499,0.0317460317460317,0.0098476034844294
126,205,29,416,874,0,Y,2012-10-08,2012-11-30,0,1,53,46-55,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,423,16,0.646539027982327,679,90195.74,132.83614138438878,0.0368188512518409,0.0054103442135958
127,206,5,689,44,0,Y,2013-01-12,2013-02-15,0,1,34,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,2,0.2903225806451613,186,26827.76,144.23526881720431,0.0,-0.0
128,207,8,54,1201,0,X,2013-02-16,2013-04-05,1,0,48,18-25,Married,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,496,161,1.0,657,75624.32,115.1055098934551,0.0,-0.0
129,208,13,113,1306,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,85,0.3865248226950354,282,31235.36,110.7636879432624,0.0035460992907801,0.0002849334856393
130,209,13,125,900,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,712,199,0.9343589743589744,975,89472.57999999999,91.7667487179487,0.001025641025641,0.0003981107955085
131,213,8,902,28,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,829,13,0.540436456996149,1558,194762.53,125.00804236200256,0.0012836970474967,0.0003657787768519
132,214,12,526,42,0,Y,2013-04-22,2013-05-24,0,1,32,26-35,Married,0.0,4.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,882,17,0.6679049034175334,1346,204669.93,152.05789747399703,0.0334323922734026,0.0068830335750835
133,215,13,144,538,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,530,166,0.87,800,88815.68,111.0196,0.0,-0.0
134,217,11,506,106,0,Y,2013-04-22,2013-06-07,0,1,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,795,0,0.6760204081632653,1176,116861.31,99.37186224489795,0.0093537414965986,0.0031210500720897
135,218,8,554,1082,0,X,2013-02-16,2013-04-05,1,0,48,56-70,Single,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,262,0,0.7318435754189944,358,63127.73,176.33444134078212,0.0363128491620111,0.0042879729716243
136,219,26,936,212,0,X,2012-08-12,2012-09-21,1,0,40,36-45,Married,0.0,5.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,278,0,0.7533875338753387,369,32014.45,86.76002710027099,0.002710027100271,0.002781556453414
137,220,11,971,1324,0,Y,2013-04-22,2013-06-07,0,1,46,36-45,Married,0.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,622,0,0.7076222980659841,879,190317.1,216.51547212741752,0.0045506257110352,0.0024686693943949
138,221,30,872,871,0,X,2012-11-19,2013-01-04,1,0,46,36-45,Married,0.0,3.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,730,0,0.770042194092827,948,125195.07,132.06231012658228,0.0316455696202531,0.0066433127119142
139,222,29,873,501,0,Y,2012-10-08,2012-11-30,0,1,53,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,311,1,0.5714285714285714,546,43279.56,79.2665934065934,0.0,-0.0
140,224,29,643,1229,0,Y,2012-10-08,2012-11-30,0,1,53,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,213,0,0.6805111821086262,313,31427.31,100.4067412140575,0.0255591054313099,0.0079905025278969
141,225,8,433,343,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,291,0,0.7167487684729064,406,19371.0,47.71182266009852,0.0,-0.0
142,228,29,538,634,0,Y,2012-10-08,2012-11-30,0,1,53,56-70,Married,0.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,127,3,0.7975460122699386,163,16783.34,102.96527607361963,0.0245398773006134,0.0050931459411535
143,230,13,131,754,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,644,431,1.3454317897371717,799,94341.43,118.07438047559448,0.0062578222778473,0.0029789669289515
144,231,4,591,41,0,Y,2013-01-07,2013-02-08,0,1,32,46-55,Single,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,243,0,0.6029776674937966,403,57639.55,143.02617866004962,0.0049627791563275,0.0023730233841173
145,233,13,608,206,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,380,11,0.7096188747731398,551,56286.57000000001,102.15348457350274,0.0018148820326678,0.0006328330186046
146,238,29,800,131,0,Y,2012-10-08,2012-11-30,0,1,53,46-55,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,272,1,0.7711864406779662,354,40542.45,114.52669491525424,0.0819209039548022,0.0212969369142713
147,239,8,723,1145,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,5.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,554,0,0.8087591240875912,685,68611.02,100.16207299270071,0.0116788321167883,0.0041532686731664
148,240,8,76,612,0,X,2013-02-16,2013-04-05,1,0,48,18-25,Married,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,578,162,1.0571428571428572,700,55949.28,79.92754285714285,0.0,-0.0
149,241,13,152,1351,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,434,149,0.9433656957928802,618,101594.94,164.3931067961165,0.0048543689320388,0.0024507126043875
150,242,29,696,992,0,Y,2012-10-08,2012-11-30,0,1,53,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,0,0.0828220858895705,326,33361.84,102.3369325153374,0.0,-0.0
151,243,8,544,1307,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.099009900990099,202,16831.5,83.32425742574257,0.0198019801980198,0.0039146837774411
152,247,13,148,936,0,X,2013-05-19,2013-07-05,1,0,47,70+,Married,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,701,15,0.750524109014675,954,98002.34,102.72781970649896,0.0031446540880503,0.0006178423902939
153,250,8,97,389,0,X,2013-02-16,2013-04-05,1,0,48,26-35,Married,0.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,527,190,0.9903314917127072,724,73004.61,100.83509668508287,0.0290055248618784,0.0110171124809789
154,254,7,687,532,0,Y,2013-02-02,2013-03-08,0,1,34,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,6,0.0817307692307692,208,24710.92,118.8025,0.0,-0.0
155,255,12,819,1026,0,Y,2013-04-22,2013-05-24,0,1,32,26-35,Married,0.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,57,8,0.053147996729354,1223,102868.92,84.11195421095667,0.0057236304170073,0.0024410677199682
156,259,13,673,403,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,464,3,0.7581168831168831,616,57191.86,92.84392857142858,0.0698051948051948,0.0196550697948973
157,260,13,123,718,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,210,0.4580645161290322,465,38070.04,81.87105376344086,0.0021505376344086,0.0007016015743613
158,261,8,490,38,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Single,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,81,0,0.1201780415430267,674,80683.15,119.70793768545994,0.0014836795252225,0.000441480036414
159,262,8,55,1246,0,X,2013-02-16,2013-04-05,1,0,48,26-35,Married,0.0,5.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,706,199,1.0022148394241417,903,107346.4,118.87751937984495,0.0044296788482834,0.0015761124732641
160,264,9,989,569,0,Y,2013-03-11,2013-04-12,0,1,32,46-55,Married,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,614,0,0.7147846332945286,859,141337.95,164.53777648428405,0.0011641443538998,0.0001260100348137
161,265,8,83,176,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,106,57,0.9588235294117649,170,19511.46,114.77329411764704,0.1,0.0146052627532742
162,266,8,437,1449,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Single,1.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1313,0,0.7687353629976581,1708,185796.4,108.780093676815,0.0017564402810304,0.000325894366091
163,267,3,836,725,0,Y,2012-12-22,2013-02-16,0,1,56,56-70,Married,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,95,1,0.1020191285866099,941,92424.21,98.21913921360256,0.0201912858660998,0.0112264957417542
164,269,8,806,866,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0.0020256583389601,1481,177496.18,119.84887238352464,0.0040513166779203,0.0008227782704957
165,270,13,891,1173,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,293,0,0.830028328611898,353,47199.14,133.70861189801698,0.0028328611898017,0.0007546747673792
166,273,9,870,384,0,Y,2013-03-11,2013-04-12,0,1,32,36-45,Single,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,331,0,0.7644341801385681,433,42582.19,98.3422401847575,0.0161662817551963,0.0055208527320929
167,275,13,132,835,0,X,2013-05-19,2013-07-05,1,0,47,70+,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,58,86,0.1753958587088916,821,110903.02,135.08285018270402,0.0060901339829476,0.0017664081645387
168,277,13,542,923,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,89,0,0.3178571428571428,280,33879.86,120.9995,0.0035714285714285,0.0010513620776473
169,279,8,64,125,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,167,48,0.8143939393939394,264,26740.35,101.28920454545454,0.0,-0.0
170,282,13,1114,694,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,110,0,0.1114488348530901,987,152629.19999999998,154.63951367781152,0.0070921985815602,0.001038464461584
171,283,30,646,1192,0,X,2012-11-19,2013-01-04,1,0,46,70+,Married,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,857,8,0.8763931104356636,987,93149.3,94.37619047619046,0.0020263424518743,0.0004397241847228
172,284,30,566,1462,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,0,0.6861313868613139,137,18102.69,132.13642335766423,0.0,-0.0
173,286,11,913,1058,0,Y,2013-04-22,2013-06-07,0,1,46,46-55,Married,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,384,5,0.7718253968253969,504,54771.37999999999,108.673373015873,0.0,-0.0
174,287,9,520,1339,0,Y,2013-03-11,2013-04-12,0,1,32,56-70,Single,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,404,15,0.7174657534246576,584,80166.33,137.27111301369862,0.023972602739726,0.0055939943864213
175,290,11,910,430,0,Y,2013-04-22,2013-06-07,0,1,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,0,0.0512820512820512,702,68205.48,97.15880341880342,0.0014245014245014,0.0001304880487608
176,291,11,913,1489,0,Y,2013-04-22,2013-06-07,0,1,46,46-55,Married,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,338,1,0.7197452229299363,471,58438.73,124.07373673036092,0.019108280254777,0.0042300713927219
177,292,13,467,1192,0,X,2013-05-19,2013-07-05,1,0,47,70+,Married,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1199,17,0.7789878283151825,1561,145540.8,93.23561819346573,0.0032030749519538,0.0013827050559018
178,293,8,581,191,0,X,2013-02-16,2013-04-05,1,0,48,56-70,Married,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,707,2,0.7706521739130435,920,102454.59,111.36368478260869,0.0032608695652173,0.0005388728801706
179,295,8,537,1031,0,X,2013-02-16,2013-04-05,1,0,48,36-45,Married,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,302,1,0.7789203084832905,389,46487.65,119.5055269922879,0.0025706940874035,0.0012106441173085
180,298,8,656,1236,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,698,1,0.7266112266112266,962,134036.78999999998,139.3313825363825,0.0051975051975051,0.0006112500903669
181,299,13,960,467,1,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1056,32,0.918143459915612,1185,81921.64000000001,69.13218565400845,0.0016877637130801,0.0008696114970354
182,301,10,996,726,0,Y,2013-04-08,2013-05-10,0,1,32,46-55,Single,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,66,0,0.1444201312910284,457,36734.47,80.38177242888403,0.0065645514223194,0.0019393229302069
183,304,11,1012,1199,0,Y,2013-04-22,2013-06-07,0,1,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100,1,0.090420769919427,1117,113740.98,101.82719785138764,0.0071620411817367,0.0049261049095937
184,305,8,759,932,0,X,2013-02-16,2013-04-05,1,0,48,36-45,Married,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,127,0,0.5594713656387665,227,38809.19,170.9655947136564,0.0088105726872246,0.001826371537257
185,306,11,1044,1332,0,Y,2013-04-22,2013-06-07,0,1,46,36-45,Married,0.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,485,4,0.2929898142600359,1669,234341.01,140.4080347513481,0.0053924505692031,0.0060967135031124
186,307,8,616,402,0,X,2013-02-16,2013-04-05,1,0,48,70+,Married,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,917,0,0.7114041892940264,1289,143148.21000000002,111.05369278510474,0.0023273855702094,0.0014929980612401
187,308,8,883,1446,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,234,5,0.6476964769647696,369,43270.01,117.26289972899728,0.008130081300813,0.0016875429425599
188,309,8,658,1292,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,77,0,0.1336805555555555,576,55999.14,97.22072916666669,0.0017361111111111,0.0003180405984806
189,313,13,754,93,0,X,2013-05-19,2013-07-05,1,0,47,56-70,Married,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,650,2,0.7459954233409611,874,107588.46,123.09892448512583,0.0034324942791762,0.0018209201990622
190,316,8,430,835,0,X,2013-02-16,2013-04-05,1,0,48,70+,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,413,0,0.6803953871499177,607,79625.68000000001,131.17904448105438,0.0049423393739703,0.0017893724738049
191,317,13,796,474,0,X,2013-05-19,2013-07-05,1,0,47,56-70,Married,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,649,7,0.8486416558861578,773,71754.55,92.82606727037516,0.0116429495472186,0.0045669577748031
192,318,13,786,450,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,872,9,0.6654078549848943,1324,217038.14,163.92608761329305,0.0105740181268882,0.0030016844044092
193,320,8,694,1158,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,117,27,0.1476923076923077,975,127526.08,130.7959794871795,0.0,-0.0
194,321,13,119,38,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Single,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,670,129,0.8741794310722101,914,106093.88,116.07645514223196,0.0010940919037199,0.0003357403838939
195,322,8,481,1089,0,X,2013-02-16,2013-04-05,1,0,48,36-45,Married,0.0,5.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,497,0,0.8187808896210873,607,47779.83,78.71471169686986,0.0,-0.0
196,325,13,940,1183,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41,0,0.0475086906141367,863,120820.6,140.00069524913096,0.0034762456546929,0.000737043186344
197,326,8,916,355,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,763,12,0.7304429783223374,1061,103835.17,97.86538171536286,0.001885014137606,0.0004287564608407
198,328,30,348,1357,0,X,2012-11-19,2013-01-04,1,0,46,56-70,Married,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,349,81,0.8739837398373984,492,42170.01,85.7114024390244,0.0223577235772357,0.0084465239633568
199,329,26,855,1426,0,X,2012-08-12,2012-09-21,1,0,40,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89,0,0.6793893129770993,131,15816.3,120.7351145038168,0.0,-0.0
200,330,8,554,273,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,379,0,0.6979742173112339,543,52549.600000000006,96.77642725598528,0.0,-0.0
201,331,11,1012,776,0,Y,2013-04-22,2013-06-07,0,1,46,46-55,Married,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,169,0,0.1532184950135992,1103,119018.43,107.90428830462376,0.0208522212148685,0.0074818664638745
202,332,8,792,727,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,304,9,0.8067010309278351,388,35982.74,92.7390206185567,0.0025773195876288,0.0009899190556361
